pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
4.376149304999999003e+02,4.438010000000000000e+05,1.421999999999999931e+00,1.469999999999999973e+00,-4.400000000000000355e+00,-2.940000000000000000e+02,-4.699999999999999734e-01,1.110000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.229999999999999982e+00,-5.410000000000000000e+02,-5.410000000000000000e+02,-3.460000000000000000e+02,0.000000000000000000e+00,3.370000000000000218e-01,8.699999999999999956e-01,-5.929999999999999855e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.310000000000000109e-01,1.000000000000000000e+00,2.240000000000000047e-01,6.000000000000000000e+00,8.214000000000000000e+03
4.376363987000004272e+02,4.438210000000000000e+05,1.407000000000000028e+00,1.435000000000000053e+00,-3.279999999999999805e+00,-2.720000000000000000e+02,-4.349999999999999978e-01,8.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.790000000000000036e+00,-5.030000000000000000e+02,-5.030000000000000000e+02,-3.440000000000000000e+02,0.000000000000000000e+00,3.079999999999999960e-01,-1.150999999999999979e+01,-7.916999999999999593e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.599999999999999312e-02,1.000000000000000000e+00,1.940000000000000058e-01,8.000000000000000000e+00,8.214000000000000000e+03
4.376506898999996338e+02,4.438410000000000000e+05,1.366000000000000103e+00,1.411000000000000032e+00,-1.949999999999999956e+00,-2.570000000000000000e+02,-4.109999999999999765e-01,6.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.719999999999999973e+00,-5.080000000000000000e+02,-5.080000000000000000e+02,-3.420000000000000000e+02,0.000000000000000000e+00,3.499999999999999778e-01,9.289999999999999147e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000107e-01,1.000000000000000000e+00,2.190000000000000002e-01,9.000000000000000000e+00,8.214000000000000000e+03
4.376695323999992979e+02,4.438610000000000000e+05,1.290000000000000036e+00,1.383999999999999897e+00,-2.930000000000000160e+00,-2.400000000000000000e+02,-3.840000000000000080e-01,1.120000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.439999999999999947e+00,-5.240000000000000000e+02,-5.240000000000000000e+02,-3.380000000000000000e+02,0.000000000000000000e+00,3.210000000000000075e-01,-1.010000000000000009e+00,-6.899999999999999883e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.069999999999999979e-01,1.000000000000000000e+00,2.020000000000000129e-01,1.100000000000000000e+01,8.214000000000000000e+03
4.377313845999997284e+02,4.439010000000000000e+05,1.167999999999999927e+00,1.350000000000000089e+00,-3.490000000000000213e+00,-2.190000000000000000e+02,-3.499999999999999778e-01,1.830000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.649999999999999911e+00,-5.070000000000000000e+02,-5.070000000000000000e+02,-3.370000000000000000e+02,0.000000000000000000e+00,3.270000000000000129e-01,4.400000000000000355e+00,3.967999999999999861e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.220000000000000029e-01,1.000000000000000000e+00,2.039999999999999869e-01,1.700000000000000000e+01,8.214000000000000000e+03
4.377345384000000195e+02,4.439210000000000000e+05,1.106000000000000094e+00,1.346999999999999975e+00,-3.209999999999999964e+00,-2.170000000000000000e+02,-3.469999999999999751e-01,2.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.860000000000000098e+00,-4.770000000000000000e+02,-4.770000000000000000e+02,-3.380000000000000000e+02,0.000000000000000000e+00,3.180000000000000049e-01,-2.910000000000000142e+00,-9.410000000000000309e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.370000000000000107e-01,1.000000000000000000e+00,2.000000000000000111e-01,1.700000000000000000e+01,8.214000000000000000e+03
4.377525432999991608e+02,4.439410000000000000e+05,1.020000000000000018e+00,1.346999999999999975e+00,-2.790000000000000036e+00,-2.170000000000000000e+02,-3.469999999999999751e-01,2.600000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580000000000000071e+00,-4.880000000000000000e+02,-4.880000000000000000e+02,-3.340000000000000000e+02,0.000000000000000000e+00,3.380000000000000226e-01,9.339999999999999858e+00,6.894000000000000128e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000130e-02,1.000000000000000000e+00,1.769999999999999907e-01,2.000000000000000000e+00,8.214000000000000000e+03
4.377699359999987792e+02,4.439610000000000000e+05,9.200000000000000400e-01,1.348999999999999977e+00,-4.120000000000000107e+00,-2.180000000000000000e+02,-3.489999999999999769e-01,3.450000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,-5.270000000000000000e+02,-5.270000000000000000e+02,-3.340000000000000000e+02,0.000000000000000000e+00,2.949999999999999845e-01,-5.830000000000000071e+00,-1.817999999999999894e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.299999999999999940e-02,1.000000000000000000e+00,1.749999999999999889e-01,2.000000000000000000e+00,8.214000000000000000e+03
4.378142430999996577e+02,4.440010000000000000e+05,7.910000000000000364e-01,1.389000000000000012e+00,-3.350000000000000089e+00,-2.430000000000000000e+02,-3.890000000000000124e-01,4.570000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.299999999999999822e-01,-5.870000000000000000e+02,-5.870000000000000000e+02,-3.320000000000000000e+02,0.000000000000000000e+00,2.989999999999999880e-01,-7.179999999999999716e+00,-5.116000000000000547e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.999999999999999778e-02,1.000000000000000000e+00,1.719999999999999862e-01,1.000000000000000000e+00,8.214000000000000000e+03
4.378320203000002948e+02,4.440210000000000000e+05,6.949999999999999512e-01,1.427000000000000046e+00,-2.930000000000000160e+00,-2.670000000000000000e+02,-4.269999999999999907e-01,5.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.940000000000000391e+00,-2.930000000000000000e+02,-2.930000000000000000e+02,-3.340000000000000000e+02,0.000000000000000000e+00,3.370000000000000218e-01,1.472000000000000064e+01,9.750999999999999668e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.949999999999999845e-01,1.000000000000000000e+00,1.930000000000000049e-01,0.000000000000000000e+00,8.214000000000000000e+03
