pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
2.052326849999917613e+01,2.671100000000000000e+04,9.519999999999999574e-01,2.349000000000000199e+00,3.919999999999999929e+00,-8.430000000000000000e+02,-1.348999999999999977e+00,8.360000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580000000000000071e+00,8.400000000000000000e+01,8.400000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,2.700000000000000178e-01,-1.208000000000000007e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.099999999999999672e-02,1.000000000000000000e+00,1.549999999999999989e-01,1.800000000000000000e+01,2.200000000000000000e+01
2.054290670000045793e+01,2.673100000000000000e+04,9.969999999999999973e-01,2.365000000000000213e+00,6.089999999999999858e+00,-8.530000000000000000e+02,-1.364999999999999991e+00,7.770000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.229999999999999982e+00,7.100000000000000000e+01,7.100000000000000000e+01,-1.000000000000000000e+01,0.000000000000000000e+00,2.690000000000000169e-01,-1.441999999999999993e+01,-9.878000000000000114e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.599999999999999881e-02,1.000000000000000000e+00,1.170000000000000068e-01,2.000000000000000000e+00,2.200000000000000000e+01
2.059089109999877110e+01,2.677100000000000000e+04,1.135000000000000009e+00,2.442000000000000171e+00,5.110000000000000320e+00,-9.010000000000000000e+02,-1.441999999999999948e+00,7.490000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.799999999999999933e-01,2.600000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000178e-01,-1.860000000000000142e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.100000000000000130e-02,1.000000000000000000e+00,9.900000000000000466e-02,3.000000000000000000e+00,2.200000000000000000e+01
2.060839970000051835e+01,2.679100000000000000e+04,1.217000000000000082e+00,2.467000000000000082e+00,4.410000000000000142e+00,-9.170000000000000000e+02,-1.467000000000000082e+00,7.300000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000044e-01,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,2.810000000000000275e-01,-1.288000000000000078e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.000000000000000000e+00,2.200000000000000000e+01
2.063063099999999395e+01,2.681100000000000000e+04,1.296000000000000041e+00,2.484999999999999876e+00,3.850000000000000089e+00,-9.280000000000000000e+02,-1.485000000000000098e+00,6.980000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.429999999999999938e+00,-4.600000000000000000e+01,-4.600000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,2.810000000000000275e-01,-1.288000000000000078e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.100000000000000130e-02,1.000000000000000000e+00,1.000000000000000056e-01,2.200000000000000000e+01,2.200000000000000000e+01
2.064709629999924800e+01,2.683100000000000000e+04,1.375999999999999890e+00,2.483000000000000096e+00,3.220000000000000195e+00,-9.270000000000000000e+02,-1.483000000000000096e+00,6.590000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000311e-01,-8.000000000000000000e+00,-8.000000000000000000e+00,1.600000000000000000e+01,0.000000000000000000e+00,2.929999999999999827e-01,-2.399999999999999911e-01,2.398000000000000131e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.100000000000000130e-02,1.000000000000000000e+00,1.069999999999999979e-01,2.000000000000000000e+00,2.200000000000000000e+01
2.069240419999914593e+01,2.687100000000000000e+04,1.502999999999999892e+00,2.474000000000000199e+00,1.610000000000000098e+00,-9.210000000000000000e+02,-1.473999999999999977e+00,6.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.100000000000000533e-01,5.600000000000000000e+01,5.600000000000000000e+01,1.400000000000000000e+01,0.000000000000000000e+00,2.810000000000000275e-01,-4.849999999999999645e+00,1.021999999999999992e-01,0.000000000000000000e+00,0.000000000000000000e+00,-8.999999999999999320e-03,1.000000000000000000e+00,1.380000000000000115e-01,0.000000000000000000e+00,2.200000000000000000e+01
2.071071619999929680e+01,2.689100000000000000e+04,1.560000000000000053e+00,2.463999999999999968e+00,1.889999999999999902e+00,-9.150000000000000000e+02,-1.463999999999999968e+00,5.540000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.790000000000000036e+00,9.800000000000000000e+01,9.800000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,2.939999999999999836e-01,-1.742999999999999972e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.700000000000000122e-02,1.000000000000000000e+00,1.110000000000000014e-01,2.000000000000000000e+00,2.200000000000000000e+01
2.072699400000055903e+01,2.691100000000000000e+04,1.598000000000000087e+00,2.438000000000000167e+00,1.189999999999999947e+00,-8.990000000000000000e+02,-1.437999999999999945e+00,5.210000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.069999999999999840e+00,1.220000000000000000e+02,1.220000000000000000e+02,1.100000000000000000e+01,0.000000000000000000e+00,2.839999999999999747e-01,-1.448000000000000043e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.800000000000000488e-02,1.000000000000000000e+00,1.059999999999999970e-01,1.000000000000000000e+00,2.200000000000000000e+01
2.074473330000000715e+01,2.693100000000000000e+04,1.633000000000000007e+00,2.410000000000000142e+00,-2.700000000000000178e-01,-8.810000000000000000e+02,-1.409999999999999920e+00,5.090000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.000000000000000083e-02,2.700000000000000000e+01,2.700000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,2.989999999999999880e-01,-1.129999999999999893e+00,2.169999999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.099999999999999672e-02,1.000000000000000000e+00,6.600000000000000311e-02,3.000000000000000000e+00,2.200000000000000000e+01
2.079248149999875750e+01,2.697100000000000000e+04,1.651000000000000023e+00,2.338000000000000078e+00,-1.179999999999999938e+00,-8.360000000000000000e+02,-1.338000000000000078e+00,4.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000311e-01,-4.000000000000000000e+00,-4.000000000000000000e+00,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.299999999999999545e-02,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01
2.081072449999919627e+01,2.699100000000000000e+04,1.663000000000000034e+00,2.306000000000000050e+00,-2.020000000000000018e+00,-8.160000000000000000e+02,-1.306000000000000050e+00,4.560000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.219999999999999973e+00,-2.500000000000000000e+01,-2.500000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,2.989999999999999880e-01,-6.120000000000000107e+00,-5.895000000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.150000000000000050e-01,1.000000000000000000e+00,9.400000000000000022e-02,2.000000000000000000e+00,2.200000000000000000e+01
2.082615230000010342e+01,2.701100000000000000e+04,1.614000000000000101e+00,2.269000000000000128e+00,-2.089999999999999858e+00,-7.930000000000000000e+02,-1.268999999999999906e+00,4.610000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000098e+00,-2.800000000000000000e+01,-2.800000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,2.989999999999999880e-01,-2.700000000000000178e+00,-3.744999999999999996e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.800000000000000377e-02,1.000000000000000000e+00,1.270000000000000018e-01,1.000000000000000000e+00,2.200000000000000000e+01
2.085134169999946607e+01,2.703100000000000000e+04,1.572000000000000064e+00,2.232000000000000206e+00,-3.979999999999999982e+00,-7.700000000000000000e+02,-1.231999999999999984e+00,5.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,-2.900000000000000000e+01,-2.900000000000000000e+01,1.900000000000000000e+01,0.000000000000000000e+00,2.939999999999999836e-01,1.199999999999999956e-01,2.437000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.239999999999999991e-01,1.000000000000000000e+00,1.469999999999999918e-01,1.000000000000000000e+00,2.200000000000000000e+01
2.090949770000042918e+01,2.707100000000000000e+04,1.455999999999999961e+00,2.168000000000000149e+00,-1.879999999999999893e+00,-7.300000000000000000e+02,-1.167999999999999927e+00,4.850000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899999999999999689e-01,2.400000000000000000e+01,2.400000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,2.710000000000000187e-01,-2.128999999999999915e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.539999999999999980e-01,1.000000000000000000e+00,1.370000000000000107e-01,1.000000000000000000e+00,2.200000000000000000e+01
2.090964960000019346e+01,2.709100000000000000e+04,1.377000000000000002e+00,2.146999999999999797e+00,-2.720000000000000195e+00,-7.170000000000000000e+02,-1.147000000000000020e+00,5.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899999999999999689e-01,2.600000000000000000e+01,2.600000000000000000e+01,1.300000000000000000e+01,0.000000000000000000e+00,2.710000000000000187e-01,-2.128999999999999915e+01,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.110000000000000014e-01,1.000000000000000000e+00,1.370000000000000107e-01,2.100000000000000000e+01,2.200000000000000000e+01
2.092433419999906619e+01,2.711100000000000000e+04,1.330999999999999961e+00,2.133000000000000007e+00,-3.209999999999999964e+00,-7.080000000000000000e+02,-1.133000000000000007e+00,5.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.290000000000000036e+00,-2.300000000000000000e+01,-2.300000000000000000e+01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.580000000000000016e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01
2.094269159999930707e+01,2.713100000000000000e+04,1.252000000000000002e+00,2.116999999999999993e+00,-1.669999999999999929e+00,-6.980000000000000000e+02,-1.116999999999999993e+00,5.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.600000000000000200e-01,4.000000000000000000e+01,4.000000000000000000e+01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.499999999999999944e-01,1.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+00,1.800000000000000000e+01
2.100396419999924547e+01,2.717100000000000000e+04,1.143999999999999906e+00,2.116999999999999993e+00,-1.949999999999999956e+00,-6.980000000000000000e+02,-1.116999999999999993e+00,6.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989999999999999991e+00,-1.250000000000000000e+02,-1.250000000000000000e+02,4.000000000000000000e+00,0.000000000000000000e+00,2.919999999999999818e-01,9.499999999999999556e-01,-1.949999999999999997e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.029999999999999943e-01,1.000000000000000000e+00,1.819999999999999951e-01,1.600000000000000000e+01,2.200000000000000000e+01
