pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
4.522514842000000499e+02,4.584410000000000000e+05,4.839999999999999858e-01,1.927999999999999936e+00,3.919999999999999929e+00,-5.800000000000000000e+02,-9.280000000000000471e-01,8.620000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000009e+00,-6.060000000000000000e+02,-6.060000000000000000e+02,-3.630000000000000000e+02,0.000000000000000000e+00,4.169999999999999818e-01,1.391999999999999993e+01,-4.249999999999999889e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.400000000000000133e-02,1.000000000000000000e+00,5.299999999999999850e-02,1.400000000000000000e+01,8.214000000000000000e+03
4.522718057000001863e+02,4.584610000000000000e+05,5.400000000000000355e-01,1.909000000000000030e+00,4.969999999999999751e+00,-5.680000000000000000e+02,-9.090000000000000302e-01,7.960000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.360000000000000098e+00,-6.270000000000000000e+02,-6.270000000000000000e+02,-3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.299999999999999545e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.523369137999998202e+02,4.585010000000000000e+05,8.120000000000000551e-01,2.136000000000000121e+00,8.189999999999999503e+00,-7.100000000000000000e+02,-1.135999999999999899e+00,7.070000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989999999999999991e+00,-7.030000000000000000e+02,-7.030000000000000000e+02,-3.680000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.069999999999999979e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.523370529000003444e+02,4.585210000000000000e+05,9.619999999999999662e-01,2.181000000000000050e+00,7.490000000000000213e+00,-7.380000000000000000e+02,-1.181000000000000050e+00,6.530000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000053e+00,-7.080000000000000000e+02,-7.080000000000000000e+02,-3.730000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.029999999999999943e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.523553780999991432e+02,4.585410000000000000e+05,1.149999999999999911e+00,2.081999999999999851e+00,8.679999999999999716e+00,-6.760000000000000000e+02,-1.082000000000000073e+00,4.440000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.270000000000000018e+00,-7.240000000000000000e+02,-7.240000000000000000e+02,-4.180000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.370000000000000107e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.523715680999994220e+02,4.585610000000000000e+05,1.298999999999999932e+00,2.173999999999999932e+00,7.280000000000000249e+00,-7.340000000000000000e+02,-1.173999999999999932e+00,4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.989999999999999991e+00,-7.330000000000000000e+02,-7.330000000000000000e+02,-3.940000000000000000e+02,0.000000000000000000e+00,4.040000000000000258e-01,1.753000000000000114e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.150000000000000050e-01,1.000000000000000000e+00,8.200000000000000344e-02,1.300000000000000000e+01,8.214000000000000000e+03
4.524287211999999272e+02,4.586010000000000000e+05,1.618000000000000105e+00,2.255999999999999783e+00,5.530000000000000249e+00,-7.850000000000000000e+02,-1.256000000000000005e+00,3.150000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.299999999999999822e-01,-6.790000000000000000e+02,-6.790000000000000000e+02,-3.600000000000000000e+02,0.000000000000000000e+00,4.129999999999999782e-01,7.179999999999999716e+00,-2.520000000000000018e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.199999999999999956e-01,1.000000000000000000e+00,1.100000000000000006e-01,1.100000000000000000e+01,8.214000000000000000e+03
4.524332216000002518e+02,4.586210000000000000e+05,1.752999999999999892e+00,2.089999999999999858e+00,5.250000000000000000e+00,-6.810000000000000000e+02,-1.090000000000000080e+00,1.220000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,-6.710000000000000000e+02,-6.710000000000000000e+02,-4.080000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.749999999999999889e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.524542389999987790e+02,4.586410000000000000e+05,1.846000000000000085e+00,2.096000000000000085e+00,4.200000000000000178e+00,-6.850000000000000000e+02,-1.096000000000000085e+00,7.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.899999999999999689e-01,-6.480000000000000000e+02,-6.480000000000000000e+02,-3.940000000000000000e+02,0.000000000000000000e+00,4.000000000000000222e-01,-6.549999999999999822e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.539999999999999980e-01,1.000000000000000000e+00,1.600000000000000033e-01,6.000000000000000000e+00,8.214000000000000000e+03
4.524743662999990192e+02,4.586610000000000000e+05,1.935000000000000053e+00,1.810999999999999943e+00,-1.300000000000000044e-01,-5.070000000000000000e+02,-8.110000000000000542e-01,-7.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080000000000000071e+00,-6.600000000000000000e+02,-6.600000000000000000e+02,-4.650000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.700000000000000011e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.525300633999995625e+02,4.587010000000000000e+05,1.987000000000000099e+00,1.631999999999999895e+00,-3.839999999999999858e+00,-3.950000000000000000e+02,-6.320000000000000062e-01,-1.580000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.370000000000000107e+00,-5.180000000000000000e+02,-5.180000000000000000e+02,-4.610000000000000000e+02,0.000000000000000000e+00,4.159999999999999809e-01,6.879999999999999893e+00,1.897000000000000075e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.999999999999999778e-02,1.000000000000000000e+00,1.970000000000000084e-01,4.000000000000000000e+00,8.214000000000000000e+03
4.525488925999998173e+02,4.587210000000000000e+05,1.903000000000000025e+00,1.600000000000000089e+00,-7.620000000000000107e+00,-3.750000000000000000e+02,-5.999999999999999778e-01,-6.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.699999999999999956e-01,-6.370000000000000000e+02,-6.370000000000000000e+02,-4.320000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.400000000000000022e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.525548603999995976e+02,4.587410000000000000e+05,1.788999999999999924e+00,1.554000000000000048e+00,-8.039999999999999147e+00,-3.460000000000000000e+02,-5.540000000000000480e-01,-7.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000000000000000e+00,-6.660000000000000000e+02,-6.660000000000000000e+02,-4.010000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.270000000000000073e-01,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.525733516000000236e+02,4.587610000000000000e+05,1.592999999999999972e+00,1.489999999999999991e+00,-1.236999999999999922e+01,-3.060000000000000000e+02,-4.899999999999999911e-01,1.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.699999999999999956e-01,-6.260000000000000000e+02,-6.260000000000000000e+02,-3.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.600000000000000117e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.526136527999988175e+02,4.588010000000000000e+05,1.243000000000000105e+00,1.397999999999999909e+00,-8.179999999999999716e+00,-2.490000000000000000e+02,-3.980000000000000204e-01,2.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.639999999999999902e+00,-6.650000000000000000e+02,-6.650000000000000000e+02,-3.840000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.099999999999999672e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.526353500000004715e+02,4.588210000000000000e+05,1.058000000000000052e+00,1.381000000000000005e+00,-8.529999999999999361e+00,-2.380000000000000000e+02,-3.810000000000000053e-01,3.670000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010000000000000009e+00,-6.440000000000000000e+02,-6.440000000000000000e+02,-3.860000000000000000e+02,0.000000000000000000e+00,3.960000000000000187e-01,1.830000000000000071e+00,-1.814000000000000057e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.299999999999999940e-02,1.000000000000000000e+00,2.049999999999999878e-01,4.000000000000000000e+00,8.214000000000000000e+03
4.526516300000002957e+02,4.588410000000000000e+05,8.729999999999999982e-01,1.389999999999999902e+00,-7.269999999999999574e+00,-2.440000000000000000e+02,-3.900000000000000133e-01,4.630000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000111e-01,-6.220000000000000000e+02,-6.220000000000000000e+02,-3.870000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.599999999999999881e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
4.526719539999994595e+02,4.588610000000000000e+05,7.069999999999999618e-01,1.413000000000000034e+00,-6.919999999999999929e+00,-2.580000000000000000e+02,-4.129999999999999782e-01,5.860000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.000000000000000444e-01,-6.440000000000000000e+02,-6.440000000000000000e+02,-3.920000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.900000000000000000e+01,8.210000000000000000e+03
