pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
139.3671,298511,0.232,-0.085,-5.27,428,0.685,-113,0,0,0,-0.03,-60,-60,12,0,0.255,-18.71,-1,0,0,-0.004,1,0.118,18,22
139.3858,298531,0.022,-0.107,-4.64,442,0.707,-1,0,0,0,-0.45,-39,-39,24,0,0.259,-19.84,-1,0,0,0.021,1,0.115,18,22
139.4099,298551,-0.161,-0.038,-4.43,399,0.638,153,0,0,0,-0.59,-33,-33,4,0,0.293,-4.57,-1,0,0,0.026,1,0.046,0,22
139.4475,298591,-0.322,0.061,-1.78,337,0.539,307,0,0,0,4.58,-319,-319,-53,0,0.248,-15.77,-0.789,0,0,0.051,1,0.153,16,22
139.4677,298611,-0.387,0.11,0.11,306,0.49,328,0,0,0,-0.24,-101,-101,-19,0,0.253,-22.02,-1,0,0,0.051,1,0.082,19,22
139.4835,298631,-0.384,0.205,3.96,247,0.395,304,0,0,0,-0.24,-99,-99,-76,0,0.237,-26.34,-1,0,0,0.133,1,0.106,18,22
139.5027,298651,-0.337,0.176,3.26,265,0.424,277,0,0,0,-0.45,-88,-88,55,0,0.243,-21.61,-1,0,0,-0.004,1,0.144,17,22
139.5668,298691,-0.156,0.789,7.38,-118,-0.189,479,0,0,0,-0.03,-110,-110,-101,0,0.419,27.04,0.6781,0,0,-0.004,1,0.517,15,22
139.569,298711,-0.046,1.006,9.27,-254,-0.406,508,0,0,0,-0.52,-86,-86,-141,0,0.256,-21.96,-1,0,0,0.004,1,0.094,18,22
139.591,298731,0.106,0.978,8.85,-236,-0.378,407,0,0,0,-0.03,-110,-110,-177,0,0.275,-18.94,-1,0,0,0.077,1,0.084,0,22
139.6064,298751,0.332,1.061,18.57,-288,-0.461,88,0,0,0,-1.64,-25,-25,-109,0,0.275,-18.94,-1,0,0,0.235,1,0.084,20,22
139.6499,298791,0.782,1.05,5.92,-281,-0.45,59,0,0,0,-1.43,-25,-25,-47,0,0.27,-9.06,-0.0446,0,0,0.038,1,0.105,18,22
139.6666,298811,1.05,1.064,7.66,-290,-0.464,-128,0,0,0,-0.45,-64,-64,-33,0,0.265,-19.56,-1,0,0,0.077,1,0.094,19,22
139.6864,298831,1.275,1.069,6.41,-293,-0.469,-241,0,0,0,-0.87,-39,-39,-42,0,0.302,-20.26,-1,0,0,-0.009,1,0.035,1,22
139.7091,298851,1.482,1.128,7.52,-330,-0.528,-365,0,0,0,-0.87,-31,-31,-39,0,0.302,-20.26,-1,0,0,0.017,1,0.035,21,22
139.771,298891,1.729,0.771,1.23,-107,-0.171,-643,0,0,0,-0.31,-26,-26,-39,0,0.278,-27.38,-1,0,0,0.004,1,0.061,19,22
139.7711,298911,1.788,0.803,-0.45,-127,-0.203,-629,0,0,0,-1.08,18,18,31,0,0.269,-33.48,-1,0,0,0.026,1,0.052,1,22
139.7885,298931,1.729,0.507,-5.69,58,0.093,-693,0,0,0,-1.36,36,36,-53,0,0.269,-33.48,-1,0,0,0.068,1,0.052,21,22
139.804,298951,1.691,0.315,-6.11,178,0.285,-764,0,0,0,0.46,-41,-41,-98,0,0.304,-21.23,-1,0,0,0.111,1,0.042,0,22
139.8506,298991,1.41,0.013,-9.19,367,0.587,-733,0,0,0,1.29,-88,-88,-28,0,0.311,-13.16,-1,0,0,0.009,1,0.041,0,22
139.8658,299011,1.188,-0.03,-12.41,394,0.63,-561,0,0,0,0.52,-47,-47,-21,0,0.311,-13.16,-1,0,0,-0.004,1,0.041,20,22
139.8831,299031,0.963,-0.125,-9.33,453,0.725,-548,0,0,0,0.25,-30,-30,-16,0,0.278,-19.69,-1,0,0,0,1,0.057,0,22
139.9036,299051,0.747,-0.205,-9.54,503,0.805,-442,0,0,0,-0.31,-1,-1,-14,0,0.289,-1.84,0.2684,0,0,0.004,1,0.075,0,22
139.9678,299091,0.338,-0.266,-8.07,541,0.866,-244,0,0,0,0.87,-60,-60,-14,0,0.241,-25.09,-1,0,0,0,1,0.088,0,22
139.9683,299111,0.174,-0.264,-6.81,540,0.864,-165,0,0,0,0.32,-33,-33,-14,0,0.241,-25.09,-1,0,0,0,1,0.088,20,22
139.9861,299131,0.038,-0.242,-4.36,526,0.842,-107,0,0,0,0.73,-54,-54,-12,0,0.263,-13.18,-0.454,0,0,-0.009,1,0.078,19,22
140.004,299151,-0.083,-0.214,-4.01,509,0.814,-12,0,0,0,1.15,-75,-75,-15,0,0.257,-10.67,-0.309,0,0,-0.004,1,0.095,19,22
140.0476,299191,-0.176,-0.098,-0.03,436,0.698,58,0,0,0,1.78,-117,-117,-20,0,0.273,-7.65,-0.2681,0,0,0,1,0.078,19,22
140.0662,299211,-0.16,-0.048,2.35,405,0.648,30,0,0,0,1.22,-94,-94,-16,0,0.266,-9.55,-0.2299,0,0,-0.009,1,0.064,1,22
140.088,299231,-0.104,-0.077,3.82,423,0.677,-48,0,0,0,0.87,-77,-77,15,0,0.266,-9.55,-0.2299,0,0,-0.009,1,0.064,21,22
140.1023,299251,-0.04,-0.035,3.89,397,0.635,-67,0,0,0,0.8,-73,-73,5,0,0.259,-9.61,0.0667,0,0,-0.021,1,0.071,1,22
140.1639,299291,0.136,-0.014,4.87,384,0.614,-177,0,0,0,0.18,-41,-41,-25,0,0.251,-14.19,-0.4391,0,0,-0.086,1,0.066,21,22
140.1699,299311,0.2,0.069,2.98,332,0.531,-128,0,0,0,-0.17,-23,-23,-27,0,0.274,-17.28,-0.9322,0,0,-0.086,1,0.04,1,22
140.1895,299331,0.328,0.184,6.34,260,0.416,-211,0,0,0,0.11,-35,-35,-44,0,0.261,-16.63,-0.6244,0,0,-0.077,1,0.085,0,22
140.2026,299351,0.418,-0.003,3.12,377,0.603,-321,0,0,0,0.32,-45,-45,-26,0,0.259,-18.65,-1,0,0,-0.06,1,0.083,0,22
140.2491,299391,0.648,-0.035,3.89,397,0.635,-495,0,0,0,-0.59,2,2,-76,0,0.293,-21.82,-1,0,0,-0.115,1,0.037,1,22
140.2647,299411,0.665,-0.134,1.51,459,0.734,-550,0,0,0,0.11,-32,-32,-55,0,0.293,-21.82,-1,0,0,-0.051,1,0.037,21,22
140.2827,299431,0.699,-0.093,0.53,433,0.693,-527,0,0,0,-0.17,-16,-16,-50,0,0.251,-26.65,-1,0,0,-0.107,1,0.082,19,22
140.3073,299451,0.655,-0.182,-4.78,489,0.782,-460,0,0,0,-0.24,-11,-11,-13,0,0.251,-27.82,-1,0,0,-0.047,1,0.081,19,22
140.3758,299491,0.568,-0.15,-3.87,469,0.75,-392,0,0,0,0.04,-25,-25,32,0,0.276,-11.88,-0.7353,0,0,-0.021,1,0.115,19,22
140.3762,299511,0.484,-0.13,-2.69,456,0.73,-349,0,0,0,0.04,-27,-27,22,0,0.302,-10.95,-1,0,0,0,1,0.037,0,22
140.3933,299531,0.38,-0.072,-2.89,420,0.672,-242,0,0,0,0.52,-52,-52,2,0,0.302,-1.7,-0.4873,0,0,-0.009,1,0.04,0,22
140.4069,299551,0.303,-0.053,-3.59,408,0.653,-180,0,0,0,1.5,-101,-101,-5,0,0.302,-1.7,-0.4873,0,0,-0.158,1,0.04,20,22
140.4463,299591,0.171,-0.048,-2.48,405,0.648,-102,0,0,0,0.87,-69,-69,-4,0,0.26,-26.29,-1,0,0,-0.03,1,0.069,19,22
140.4649,299611,0.115,-0.056,-2.13,410,0.656,-67,0,0,0,0.73,-62,-62,2,0,0.244,-29.66,-1,0,0,-0.073,1,0.12,17,22
140.4885,299631,0.082,-0.16,-2.06,475,0.76,-121,0,0,0,0.46,-48,-48,44,0,0.275,-9.93,-0.794,0,0,-0.051,1,0.117,18,22
140.5042,299651,0.057,-0.216,-2.41,510,0.816,-130,0,0,0,0.46,-47,-47,71,0,0.293,0.03,-0.0909,0,0,-0.026,1,0.05,19,22
140.564,299691,0.031,0.006,-0.17,371,0.594,-10,0,0,0,0.59,-54,-54,-11,0,0.241,-9.28,-0.0617,0,0,0.004,1,0.174,16,22
140.5669,299711,0.002,-0.046,-0.24,404,0.646,-29,0,0,0,0.39,-44,-44,-8,0,0.255,-16.19,-0.9411,0,0,0.004,1,0.146,16,22
140.5843,299731,-0.002,0.109,0.53,307,0.491,60,0,0,0,1.29,-89,-89,-59,0,0.267,-10.33,-0.4213,0,0,0,1,0.109,18,22
140.6109,299751,-0.009,0.12,1.3,300,0.48,54,0,0,0,1.15,-82,-82,-39,0,0.248,-14.98,-0.6059,0,0,-0.009,1,0.146,17,22
140.6466,299791,-0.001,0.227,1.09,233,0.373,122,0,0,0,0.52,-56,-56,-90,0,0.287,3.3,1,0,0,0,1,0.053,19,22
140.6718,299811,0.025,0.328,0.6,170,0.272,183,0,0,0,1.01,-81,-81,-76,0,0.259,-8.22,-0.1687,0,0,0,1,0.133,17,22
140.6833,299831,0.068,0.358,0.32,151,0.242,181,0,0,0,1.36,-110,-110,-73,0,0.242,-13.24,-0.3944,0,0,-0.004,1,0.147,17,22
140.7026,299851,0.141,0.496,0.95,65,0.104,210,0,0,0,1.01,-98,-98,-32,0,0.264,-6.7,-0.1766,0,0,0,1,0.16,16,22
140.7673,299891,0.282,0.525,2.77,47,0.075,110,0,0,0,-0.1,-42,-42,-77,0,0.258,-13.88,-0.6544,0,0,0,1,0.133,17,22
140.7674,299911,0.33,0.563,3.26,23,0.037,96,0,0,0,-0.38,-27,-27,-40,0,0.265,-14.48,-0.7761,0,0,0,1,0.103,18,22
140.7859,299931,0.374,0.757,3.54,-98,-0.157,182,0,0,0,-0.24,-34,-34,-66,0,0.257,-20.92,-1,0,0,0.017,1,0.108,17,22
140.8037,299951,0.419,0.733,3.4,-83,-0.133,139,0,0,0,0.59,-76,-76,-52,0,0.243,-13.37,-0.3769,0,0,0.013,1,0.172,15,22
140.848,299991,0.542,0.731,3.12,-82,-0.131,62,0,0,0,0.59,-79,-79,-63,0,0.256,-15.24,-0.6821,0,0,0.086,1,0.126,18,22
140.866,300011,0.611,0.824,2.84,-140,-0.224,86,0,0,0,0.46,-76,-76,-78,0,0.245,-18.59,-0.7972,0,0,0.047,1,0.145,17,22
140.8838,300031,0.679,0.786,3.4,-116,-0.186,7,0,0,0,0.73,-91,-91,-60,0,0.492,22.25,0.229,0,0,0.026,1,0.597,14,22
140.9083,300051,0.742,0.84,2.77,-150,-0.24,15,0,0,0,0.25,-66,-66,-75,0,0.393,30.93,0.8955,0,0,0,1,0.575,15,22
140.9717,300091,0.873,0.714,2.49,-71,-0.114,-147,0,0,0,-0.1,-42,-42,-36,0,0.248,-17.66,-0.8537,0,0,0.017,1,0.133,16,22
140.9718,300111,0.938,0.757,2.14,-98,-0.157,-152,0,0,0,0.66,-77,-77,-49,0,0.303,-4.15,-0.8971,0,0,0.047,1,0.054,19,22
140.9841,300131,0.943,0.853,-1.71,-158,-0.253,-6,0,0,0,-0.24,-43,-43,-79,0,0.261,-18.1,-0.9637,0,0,0.192,1,0.135,17,22
141.0019,300151,0.934,0.73,0.46,-81,-0.13,-162,0,0,0,-0.31,-44,-44,-41,0,0.247,-22,-1,0,0,0.013,1,0.106,18,22
141.0516,300191,1.001,0.581,-3.8,12,0.019,-207,0,0,0,-0.52,-38,-38,-15,0,0.251,-27.25,-1,0,0,0.12,1,0.1,19,22
141.069,300211,1.022,0.474,-1.43,79,0.126,-322,0,0,0,-0.87,-22,-22,-43,0,0.302,-16.45,-1,0,0,0.013,1,0.04,19,22
141.088,300231,1,0.642,-1.5,-26,-0.042,-201,0,0,0,-0.66,-31,-31,-85,0,0.255,-23.64,-1,0,0,-0.009,1,0.09,19,22
141.1077,300251,0.957,0.486,0.25,71,0.114,-310,0,0,0,-1.29,3,3,-101,0,0.266,-11.59,-0.3991,0,0,-0.009,1,0.107,19,22
141.1638,300291,0.886,0.133,-1.85,292,0.467,-457,0,0,0,-0.87,-10,-10,0,0,0.246,-27.79,-1,0,0,0.034,1,0.13,17,22
141.1718,300311,0.774,-0.022,-15.41,389,0.622,-184,0,0,0,-2.27,61,61,-23,0,0.253,-18.25,-0.9041,0,0,0.167,1,0.133,18,22
141.1901,300331,0.797,-0.027,-7.09,392,0.627,-387,0,0,0,-0.66,-5,-5,-23,0,0.25,-25.45,-1,0,0,0.081,1,0.089,0,22
141.2087,300351,0.753,-0.115,-6.25,447,0.715,-416,0,0,0,-0.87,-2,-2,-37,0,0.25,-25.45,-1,0,0,0.009,1,0.089,20,22
141.2495,300391,0.462,-0.133,-5.06,458,0.733,-286,0,0,0,-1.08,16,16,21,0,0.251,-17.06,-0.7983,0,0,0.013,1,0.108,0,22
141.2689,300411,0.309,-0.19,-5.27,494,0.79,-237,0,0,0,-0.59,-7,-7,35,0,0.251,-17.06,-0.7983,0,0,0.017,1,0.108,20,22
141.2885,300431,0.086,-0.216,-12.69,510,0.816,89,0,0,0,-5.21,225,225,36,0,0.252,-14.45,-0.6884,0,0,0.205,1,0.15,16,22
141.306,300451,0.132,-0.11,-0.73,444,0.71,-136,0,0,0,-0.66,11,11,26,0,0.244,-25.37,-1,0,0,0.124,1,0.092,19,22
141.3653,300491,-0.214,0.029,1.23,357,0.571,122,0,0,0,0.32,-59,-59,22,0,0.259,-16.22,-1,0,0,-0.013,1,0.071,1,22
141.3676,300511,-0.331,0.093,0.32,317,0.507,247,0,0,0,0.18,-52,-52,24,0,0.252,-24.25,-1,0,0,-0.017,1,0.07,0,22
