pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
670.3265,687221,0.139,3.808,1.79,-2005,-3.208,2358,0,0,0,1.4,1679,1679,1056,0,0.599,28.21,0.2505,0,0,0,1,0.361,21,20502
670.3455,687241,0.133,3.922,3.95,-2076,-3.322,2386,0,0,0,-0.14,1740,1740,1057,0,0.534,23.77,0.8376,0,0,0.004,1,0.465,9,20502
670.3629,687261,0.205,3.858,0.6,-2036,-3.258,2361,0,0,0,-0.14,1726,1726,1112,0,0.517,14.92,0.468,0,0,0,1,0.757,0,20502
670.4088,687301,0.534,4.355,12.9,-2347,-3.755,2241,0,0,0,1.47,1646,1646,1004,0,0.57,17.76,0.2672,0,0,0.026,1,0.578,24,20502
670.4328,687321,0.677,4.478,7.87,-2424,-3.878,2317,0,0,0,6.01,1330,1330,988,0,0.547,27.18,0.7648,0,0,0.013,1,0.377,15,20502
670.4492,687341,0.876,4.467,0.46,-2417,-3.867,2334,0,0,0,12.73,881,881,994,0,0.524,19.67,0.7557,0,0,0.009,1,0.476,5,20502
670.4722,687361,1.058,4.448,5.84,-2405,-3.848,2101,0,0,0,2.38,1331,1331,982,0,0.524,19.67,0.7557,0,0,0.034,1,0.476,25,20502
670.5108,687401,1.085,4.55,0.04,-2469,-3.95,2236,0,0,0,-3.71,1647,1647,926,0,0.502,11.04,0.3397,0,0,0.171,1,0.745,6,20502
670.5278,687421,1.181,4.597,-2.62,-2498,-3.997,2266,0,0,0,-3.92,1764,1764,918,0,0.519,22.6,0.8832,0,0,0.162,1,0.359,3,20502
670.5497,687441,1.175,4.634,6.26,-2521,-4.034,2121,0,0,0,-7.62,2061,2061,924,0,0.519,22.6,0.8832,0,0,0.248,1,0.359,23,20502
670.5633,687461,1.053,4.664,-1.71,-2540,-4.064,2368,0,0,0,-17.34,2676,2676,945,0,0.546,27.16,0.897,0,0,0.094,1,0.375,11,20502
670.6075,687501,1.094,4.752,-3.81,-2595,-4.152,2507,0,0,0,-5.04,2203,2203,1024,0,0.532,15.84,0.5143,0,0,0.564,1,0.738,3,20502
670.6253,687521,1.108,4.762,3.53,-2601,-4.162,2313,0,0,0,-12.66,2763,2763,1056,0,0.548,15.18,0.1049,0,0,0.359,1,0.682,2,20502
670.6453,687541,1.169,4.821,9.76,-2638,-4.221,2192,0,0,0,-8.67,2691,2691,1094,0,0.501,1.42,0.0605,0,0,0.291,1,0.235,9,20502
670.6659,687561,1.344,4.827,0.25,-2642,-4.227,2247,0,0,0,-3.57,2474,2474,1143,0,0.532,8.81,0.0644,0,0,0.115,1,0.234,7,20502
670.7133,687601,1.746,4.717,7.03,-2573,-4.117,1826,0,0,0,2.87,2043,2043,1209,0,0.635,32.6,0.0226,0,0,0.368,1,0.626,6,20502
