pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
23.28813,182431,0.322,0.579,-4.64,13,0.021,252,0,0,0,0.46,203,203,198,0,0.248,-30.39,-1,0,0,-0.034,1,0.069,16,22
23.30618,182451,0.252,0.704,-2.41,-65,-0.104,336,0,0,0,1.92,130,130,229,0,0.274,-13.89,-0.1885,0,0,-0.222,1,0.053,16,22
23.32724,182471,0.203,0.682,-2.06,-51,-0.082,345,0,0,0,1.71,143,143,221,0,0.291,6.75,1,0,0,-0.124,1,0.072,15,22
23.34308,182491,0.199,0.704,2.28,-65,-0.104,289,0,0,0,1.29,159,159,238,0,0.293,-4.29,0.0364,0,0,-0.06,1,0.061,17,22
23.41366,182531,0.241,0.573,4.17,17,0.027,141,0,0,0,0.46,202,202,233,0,0.287,-6.19,-0.135,0,0,-0.107,1,0.074,14,22
23.4138,182551,0.291,0.624,3.19,-15,-0.024,157,0,0,0,-0.03,226,226,188,0,0.271,-19.64,-1,0,0,-0.021,1,0.081,14,22
23.42748,182571,0.343,0.666,4.8,-41,-0.066,125,0,0,0,-1.15,281,281,160,0,0.266,-14.83,-0.6949,0,0,-0.081,1,0.116,12,22
23.44626,182591,0.408,0.771,3.54,-107,-0.171,178,0,0,0,-0.38,244,244,128,0,0.28,-10.05,-0.4309,0,0,-0.124,1,0.113,13,22
23.48892,182631,0.511,0.826,4.24,-141,-0.226,123,0,0,0,-0.31,241,241,112,0,0.277,-24.84,-1,0,0,-0.111,1,0.099,13,22
23.50741,182651,0.538,0.768,1.23,-105,-0.168,123,0,0,0,0.39,207,207,134,0,0.279,-25.37,-1,0,0,-0.073,1,0.09,13,22
23.52743,182671,0.592,0.854,2.63,-159,-0.254,122,0,0,0,0.8,187,187,107,0,0.27,-20.97,-1,0,0,-0.073,1,0.114,13,22
23.54336,182691,0.652,0.765,0.53,-103,-0.165,65,0,0,0,0.87,186,186,136,0,0.271,-27.72,-1,0,0,-0.103,1,0.135,11,22
