pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
37.40121,54281,0.428,0.518,-0.8,51,0.082,76,0,0,0,0.35,441,441,285,0,0.268,-9.93,0.0773,0,0,-0.004,1,0.163,1,22
37.41004,54301,0.427,0.534,1.51,41,0.066,41,0,0,0,-0.14,465,465,283,0,0.268,-9.93,0.0773,0,0,-0.004,1,0.163,21,22
37.42998,54321,0.424,0.554,0.6,29,0.046,71,0,0,0,-0.56,486,486,281,0,0.248,-16.26,-0.2794,0,0,0,1,0.167,1,22
37.44694,54341,0.428,0.563,1.09,23,0.037,64,0,0,0,-0.7,493,493,282,0,0.248,-16.26,-0.2794,0,0,0.004,1,0.167,21,22
37.51283,54381,0.47,0.59,1.37,6,0.01,52,0,0,0,-0.07,460,460,279,0,0.258,-23.66,-1,0,0,0,1,0.167,20,22
37.5132,54401,0.495,0.605,1.09,-3,-0.005,52,0,0,0,0.42,435,435,280,0,0.267,-17.35,-0.69,0,0,0.004,1,0.156,0,22
37.53519,54421,0.518,0.606,1.79,-4,-0.006,23,0,0,0,0.07,453,453,279,0,0.265,-13.44,-0.2825,0,0,0,1,0.172,0,22
37.54767,54441,0.541,0.619,1.23,-12,-0.019,28,0,0,0,-0.14,465,465,277,0,0.271,-10.97,-0.1253,0,0,0,1,0.173,0,22
37.60161,54481,0.594,0.626,0.88,-16,-0.026,7,0,0,0,-0.07,462,462,275,0,0.265,-14.29,-0.2834,0,0,0,1,0.168,0,22
37.61751,54501,0.623,0.629,1.16,-18,-0.029,-14,0,0,0,-0.49,484,484,275,0,0.265,-14.29,-0.2834,0,0,0,1,0.168,20,22
37.63159,54521,0.645,0.627,1.09,-17,-0.027,-33,0,0,0,-0.35,478,478,273,0,0.249,-22.87,-0.9472,0,0,0.004,1,0.174,0,22
37.64817,54541,0.669,0.626,1.09,-16,-0.026,-48,0,0,0,-0,462,462,272,0,0.249,-22.87,-0.9472,0,0,0.026,1,0.174,20,22
37.70633,54581,0.687,0.61,1.23,-6,-0.01,-76,0,0,0,1.47,386,386,275,0,0.249,-20.38,-0.7302,0,0,0.081,1,0.189,19,22
37.71161,54601,0.708,0.603,2.48,-2,-0.003,-101,0,0,0,0.63,426,426,274,0,0.262,-20.78,-0.8462,0,0,0.021,1,0.158,0,22
37.73224,54621,0.69,0.597,1.23,2,0.003,-87,0,0,0,-0.63,488,488,276,0,0.277,-10.38,-0.1782,0,0,-0.004,1,0.168,0,22
37.74826,54641,0.701,0.576,1.16,15,0.024,-102,0,0,0,-0.49,482,482,278,0,0.289,-12.27,-0.6552,0,0,0.004,1,0.131,2,22
37.79044,54681,0.725,0.557,-0.17,27,0.043,-106,0,0,0,-0.63,498,498,277,0,0.286,-7.95,-0.0695,0,0,0.043,1,0.157,0,22
37.80832,54701,0.686,0.549,-4.37,32,0.051,-4,0,0,0,2.17,360,360,279,0,0.286,-7.95,-0.0695,0,0,0.167,1,0.157,20,22
37.83092,54721,0.752,0.533,0.74,42,0.067,-154,0,0,0,0.56,436,436,278,0,0.433,14.7,0.1063,0,0,0.051,1,0.734,8,22
37.85358,54741,0.747,0.52,-3.39,50,0.08,-81,0,0,0,-0.28,477,477,279,0,0.269,-17.05,-0.5875,0,0,0.026,1,0.158,14,22
37.91258,54781,0.685,0.483,-2.13,73,0.117,-104,0,0,0,-0.98,515,515,284,0,0.251,-19.56,-0.6234,0,0,0.086,1,0.173,0,22
37.91271,54801,0.686,0.464,1.72,85,0.136,-177,0,0,0,-0.63,495,495,283,0,0.262,-21.63,-1,0,0,0.004,1,0.145,1,22
37.93095,54821,0.651,0.454,-1.92,91,0.146,-90,0,0,0,-0.49,488,488,285,0,0.261,-24.56,-1,0,0,-0.009,1,0.125,2,22
37.95654,54841,0.633,0.44,-0.03,100,0.16,-127,0,0,0,-0.42,486,486,284,0,0.261,-18.38,-0.7671,0,0,0.017,1,0.123,3,22
37.99172,54881,0.619,0.426,-0.73,109,0.174,-112,0,0,0,-0.77,511,511,286,0,0.283,-5.47,0.2196,0,0,0.017,1,0.12,3,22
38.01778,54901,0.571,0.424,-0.17,110,0.176,-82,0,0,0,-3.43,647,647,287,0,0.273,-20.73,-1,0,0,0.145,1,0.117,2,22
38.02923,54921,0.565,0.419,-2.06,113,0.181,-57,0,0,0,-0.35,492,492,287,0,0.277,-6.68,0.2357,0,0,0.111,1,0.144,2,22
38.04734,54941,0.576,0.419,2.2,113,0.181,-135,0,0,0,0.91,428,428,290,0,0.284,-3.01,0.6181,0,0,-0.004,1,0.116,3,22
38.11412,54981,0.52,0.427,1.09,108,0.173,-86,0,0,0,-0.84,518,518,290,0,0.277,-8.59,0.0207,0,0,-0.009,1,0.123,3,22
38.11459,55001,0.507,0.421,-1.22,112,0.179,-24,0,0,0,-1.19,538,538,292,0,0.287,1.84,1,0,0,0.064,1,0.097,4,22
38.12709,55021,0.537,0.426,4.16,109,0.174,-153,0,0,0,1.19,422,422,293,0,0.279,-6.6,0.2082,0,0,0.158,1,0.102,4,22
38.1456,55041,0.579,0.434,0.67,104,0.166,-99,0,0,0,-0.49,506,506,293,0,0.262,-7.94,0.486,0,0,-0.004,1,0.119,4,22
38.19533,55081,0.565,0.434,0.32,104,0.166,-84,0,0,0,-1.33,550,550,296,0,0.255,-17.32,-0.5962,0,0,0.051,1,0.125,2,22
38.21555,55101,0.6,0.43,1.02,106,0.17,-138,0,0,0,-0.42,505,505,295,0,0.268,-9.81,0.2044,0,0,0.064,1,0.104,4,22
38.22789,55121,0.629,0.426,1.3,109,0.174,-148,0,0,0,-0,483,483,299,0,0.283,-8.05,0.4481,0,0,0,1,0.081,5,22
38.25573,55141,0.615,0.418,-0.66,114,0.182,-117,0,0,0,-0.35,502,502,297,0,0.286,-0.98,0.9082,0,0,0,1,0.082,5,22
38.30757,55181,0.618,0.4,-0.8,125,0.2,-128,0,0,0,-0.21,497,497,301,0,0.285,3.08,1,0,0,0.004,1,0.101,5,22
38.31286,55201,0.617,0.397,0.18,127,0.203,-149,0,0,0,0.14,479,479,302,0,0.278,-2.65,0.86,0,0,0,1,0.085,6,22
38.3298,55221,0.622,0.386,-0.73,134,0.214,-135,0,0,0,0.07,481,481,301,0,0.274,-5.81,0.4938,0,0,-0.009,1,0.094,5,22
38.3488,55241,0.627,0.381,-0.1,137,0.219,-156,0,0,0,0.28,469,469,304,0,0.293,6.61,1,0,0,-0.013,1,0.09,4,22
38.39268,55281,0.631,0.363,0.25,148,0.237,-176,0,0,0,-0.35,497,497,302,0,0.27,-7.52,0.6089,0,0,-0.013,1,0.075,5,22
38.41031,55301,0.628,0.36,0.04,150,0.24,-171,0,0,0,-0.84,521,521,301,0,0.264,-15.95,-0.2049,0,0,-0.107,1,0.071,6,22
38.43245,55321,0.659,0.354,1.79,154,0.246,-242,0,0,0,-1.33,552,552,300,0,0.268,-16.53,-0.2132,0,0,-0.231,1,0.051,8,22
38.44956,55341,0.636,0.339,-1.64,163,0.261,-157,0,0,0,-0.49,514,514,302,0,0.258,-19.14,-0.5491,0,0,-0.077,1,0.076,7,22
38.50793,55381,0.595,0.32,-1.99,175,0.28,-135,0,0,0,-0.28,505,505,302,0,0.269,-27.31,-1,0,0,0.013,1,0.082,5,22
38.51838,55401,0.581,0.312,-1.01,180,0.288,-154,0,0,0,0.35,472,472,299,0,0.273,-10.09,-0.0404,0,0,0.009,1,0.104,4,22
38.52828,55421,0.573,0.31,-1.15,181,0.29,-144,0,0,0,0.21,475,475,300,0,0.295,-1.75,0.6575,0,0,-0.034,1,0.093,5,22
38.55086,55441,0.562,0.299,-0.31,188,0.301,-173,0,0,0,0.77,447,447,300,0,0.271,-16.72,-0.6556,0,0,-0.269,1,0.097,4,22
38.59679,55481,0.533,0.296,-1.15,190,0.304,-135,0,0,0,-0.21,503,503,299,0,0.283,-10.9,-0.2377,0,0,-0.056,1,0.095,5,22
38.61899,55501,0.519,0.293,-1.5,192,0.307,-113,0,0,0,0.42,472,472,297,0,0.277,-9.79,-0.0432,0,0,-0.051,1,0.127,4,22
38.62857,55521,0.498,0.299,-0.59,188,0.301,-118,0,0,0,-0.28,509,509,297,0,0.264,-14.71,-0.4878,0,0,-0.12,1,0.17,0,22
38.64741,55541,0.462,0.294,0.46,191,0.306,-120,0,0,0,-0.49,520,520,298,0,0.261,-14.66,-0.2945,0,0,-0.021,1,0.155,1,22
38.70817,55581,0.426,0.309,-0.03,182,0.291,-77,0,0,0,0.28,480,480,297,0,0.265,-19.84,-1,0,0,0.004,1,0.158,1,22
38.71125,55601,0.412,0.318,-0.94,176,0.282,-42,0,0,0,0.56,465,465,296,0,0.265,-11.85,-0.039,0,0,-0.026,1,0.168,0,22
38.73299,55621,0.41,0.334,-0.38,166,0.266,-47,0,0,0,0.49,467,467,296,0,0.269,-17.91,-0.6186,0,0,-0.021,1,0.147,1,22
38.75755,55641,0.404,0.338,0.6,164,0.262,-39,0,0,0,-2.03,592,592,298,0,0.262,-13.31,-0.1056,0,0,-0.158,1,0.157,3,22
