pc_elapsed_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
67.59376,226741,0.65,0.525,1.72,47,0.075,-116,0,0,0,-1.57,327,327,153,0,0.306,-4.45,-0.3771,0,0,-0.03,1,0.142,2,22
67.61194,226761,0.725,0.622,3.19,-14,-0.022,-134,0,0,0,-0.03,255,255,180,0,0.272,-26.43,-1,0,0,-0.154,1,0.133,2,22
67.67574,226801,0.776,0.557,2.14,27,0.043,-204,0,0,0,-0.1,259,259,162,0,0.283,-16.36,-0.9907,0,0,-0.034,1,0.169,0,22
67.678,226821,0.825,0.586,0.25,9,0.014,-175,0,0,0,0.04,255,255,177,0,0.283,-16.36,-0.9907,0,0,-0.047,1,0.169,20,22
67.69977,226841,0.847,0.51,-0.24,56,0.09,-236,0,0,0,-0.1,264,264,156,0,0.294,-10.29,-0.6321,0,0,-0.073,1,0.179,18,22
67.7143,226861,0.863,0.541,0.53,37,0.059,-239,0,0,0,-0.17,268,268,170,0,0.285,-16.72,-1,0,0,-0.013,1,0.17,19,22
67.75849,226901,0.867,0.474,0.53,79,0.126,-292,0,0,0,-0.73,296,296,162,0,0.281,-14.58,-0.7565,0,0,0.004,1,0.193,16,22
67.77704,226921,0.846,0.389,0.25,132,0.211,-334,0,0,0,-0.66,293,293,144,0,0.282,-15.65,-0.9158,0,0,0,1,0.187,17,22
67.7997,226941,0.815,0.363,-0.38,148,0.237,-317,0,0,0,-0.1,265,265,146,0,0.284,-17.81,-1,0,0,0.004,1,0.186,17,22
67.81501,226961,0.785,0.387,-1.43,133,0.213,-259,0,0,0,0.32,244,244,161,0,0.272,-21.21,-1,0,0,0,1,0.189,18,22
67.87676,227001,0.703,0.416,-2.82,115,0.184,-150,0,0,0,-0.1,266,266,185,0,0.281,-15.46,-0.9655,0,0,0.004,1,0.183,18,22
67.87703,227021,0.659,0.27,-2.2,206,0.33,-237,0,0,0,-0.45,285,285,146,0,0.27,-16.7,-0.7554,0,0,0.021,1,0.212,15,22
67.89467,227041,0.605,0.224,-1.99,235,0.376,-240,0,0,0,-1.01,313,313,133,0,0.274,-21.17,-1,0,0,0.103,1,0.193,16,22
67.91222,227061,0.566,0.205,-2.41,247,0.395,-207,0,0,0,-0.73,296,296,129,0,0.278,-18.74,-1,0,0,0.06,1,0.2,16,22
67.95771,227101,0.465,0.36,-2.48,150,0.24,-23,0,0,0,-0.31,276,276,181,0,0.272,-20.96,-1,0,0,-0.004,1,0.189,18,22
67.97702,227121,0.42,0.253,-2.34,217,0.347,-74,0,0,0,0.46,239,239,147,0,0.27,-26.46,-1,0,0,-0.004,1,0.173,19,22
67.99621,227141,0.403,0.218,-0.45,239,0.382,-124,0,0,0,0.18,255,255,133,0,0.279,-16.59,-1,0,0,0.017,1,0.179,18,22
68.01444,227161,0.361,0.317,-4.43,177,0.283,70,0,0,0,0.94,207,207,161,0,0.284,-20.53,-1,0,0,0.128,1,0.172,19,22
68.07322,227201,0.401,0.389,-0.66,132,0.211,9,0,0,0,-0.52,257,257,169,0,0.264,-20.89,-1,0,0,0.047,1,0.189,18,22
68.0804,227221,0.455,0.434,0.53,104,0.166,-32,0,0,0,-0.52,256,256,175,0,0.26,-23.74,-1,0,0,0.068,1,0.181,19,22
68.09548,227241,0.484,0.442,1.93,99,0.158,-63,0,0,0,-0.24,241,241,170,0,0.27,-28.54,-1,0,0,0.107,1,0.15,0,22
68.11438,227261,0.517,0.651,2.77,-32,-0.051,42,0,0,0,-0.38,249,249,233,0,0.253,-29.22,-1,0,0,0,1,0.168,0,22
68.1579,227301,0.586,0.541,4.24,37,0.059,-120,0,0,0,-0.87,278,278,186,0,0.276,-19,-1,0,0,0.013,1,0.167,0,22
68.17704,227321,0.67,0.581,7.52,12,0.019,-226,0,0,0,-2.62,359,359,191,0,0.27,-19.72,-1,0,0,0.158,1,0.17,0,22
68.19591,227341,0.713,0.6,6.13,0,0,-213,0,0,0,-0.38,237,237,191,0,0.267,-22.09,-1,0,0,0.073,1,0.173,0,22
68.21389,227361,0.782,0.664,-0.66,-40,-0.064,-73,0,0,0,-1.15,275,275,212,0,0.265,-16.74,-0.6954,0,0,0.026,1,0.181,0,22
68.27364,227401,0.973,0.53,-0.17,44,0.07,-315,0,0,0,-1.22,303,303,176,0,0.275,-21.71,-1,0,0,0.004,1,0.136,2,22
68.28041,227421,1.014,0.483,0.67,73,0.117,-407,0,0,0,-0.38,266,266,167,0,0.291,-19.02,-1,0,0,0.047,1,0.105,3,22
68.29752,227441,1.207,0.323,3.19,173,0.277,-690,0,0,0,-1.15,327,327,131,0,0.278,-20.76,-1,0,0,0.274,1,0.149,0,22
68.31435,227461,1.161,0.349,3.89,157,0.251,-665,0,0,0,-2.27,393,393,160,0,0.28,-20.21,-1,0,0,0.064,1,0.118,2,22
68.3608,227501,1.007,0.336,-5.41,165,0.264,-381,0,0,0,-0.31,295,295,204,0,0.295,-5.68,0.1572,0,0,-0.026,1,0.105,4,22
68.37842,227521,0.939,0.171,-5.34,268,0.429,-449,0,0,0,0.39,264,264,177,0,0.28,-27.77,-1,0,0,-0.017,1,0.087,5,22
68.396,227541,0.864,-0.134,-7.02,459,0.734,-570,0,0,0,-0.73,326,326,96,0,0.299,-2.84,0.7932,0,0,-0.004,1,0.073,6,22
68.41421,227561,0.77,-0.139,-6.18,462,0.739,-532,0,0,0,-0.38,313,313,105,0,0.275,-12.19,-0.148,0,0,0.017,1,0.105,4,22
68.4741,227601,0.475,-0.186,-9.61,491,0.786,-285,0,0,0,-0.59,334,334,121,0,0.279,-13.85,-0.6547,0,0,0.107,1,0.108,3,22
68.48347,227621,0.288,-0.205,-6.95,503,0.805,-224,0,0,0,0.04,302,302,123,0,0.281,-6.76,0.2282,0,0,0.017,1,0.106,4,22
68.50043,227641,0.15,-0.2,-5.76,500,0.8,-134,0,0,0,0.94,257,257,127,0,0.265,-21,-1,0,0,0.009,1,0.105,4,22
68.51557,227661,-0.006,-0.082,-5.27,426,0.682,44,0,0,0,0.66,264,264,157,0,0.286,-1.17,0.7953,0,0,0.009,1,0.098,4,22
68.56162,227701,-0.245,-0.003,-3.87,377,0.603,249,0,0,0,0.52,271,271,149,0,0.287,4.68,1,0,0,0,1,0.097,4,22
68.57886,227721,-0.308,-0.061,-1.92,413,0.661,217,0,0,0,1.43,226,226,105,0,0.269,-5.19,0.4791,0,0,0,1,0.103,5,22
68.59708,227741,-0.346,0.158,0.39,276,0.442,354,0,0,0,0.66,265,265,146,0,0.277,-5.13,0.2764,0,0,-0.004,1,0.088,5,22
68.61537,227761,-0.377,0.291,2.63,193,0.309,426,0,0,0,0.94,246,246,165,0,0.285,3.14,1,0,0,0,1,0.095,5,22
68.67541,227801,-0.269,0.648,5.08,-30,-0.048,558,0,0,0,1.29,211,211,196,0,0.275,-3.77,0.8221,0,0,-0.017,1,0.084,6,22
68.67831,227821,-0.177,0.739,5.71,-87,-0.139,548,0,0,0,1.15,208,208,184,0,0.276,-1.56,1,0,0,-0.004,1,0.081,5,22
68.69574,227841,0.009,0.765,8.64,-103,-0.165,374,0,0,0,0.18,257,257,152,0,0.283,4.74,1,0,0,0,1,0.079,6,22
68.71548,227861,0.238,0.798,10.32,-124,-0.198,201,0,0,0,-0.31,281,281,148,0,0.275,-12.26,-0.5019,0,0,-0.017,1,0.092,6,22
68.75815,227901,0.733,0.87,11.51,-169,-0.27,-127,0,0,0,0.18,254,254,150,0,0.302,-1.19,0.5395,0,0,-0.017,1,0.064,7,22
68.77666,227921,0.955,0.826,9.2,-141,-0.226,-272,0,0,0,-1.36,337,337,164,0,0.292,-14.94,-1,0,0,-0.158,1,0.066,6,22
68.79546,227941,1.086,0.776,6.55,-110,-0.176,-364,0,0,0,0.8,237,237,172,0,0.301,-3.39,0.2594,0,0,-0.175,1,0.07,7,22
68.81506,227961,1.242,0.621,2.56,-13,-0.021,-497,0,0,0,-0.17,291,291,209,0,0.303,-7.28,-0.3345,0,0,-0.094,1,0.089,5,22
68.86348,228001,1.425,0.502,-1.64,61,0.098,-630,0,0,0,-0.59,339,339,239,0,0.283,-26.43,-1,0,0,-0.081,1,0.105,4,22
